0.1, 0.5060287244567258, 0.5067164739194214, 0.5063616825299356, 0.5066491545275703, 0.5073823900658412
0.5060287244567258, 0.5067164739194214, 0.5063616825299356, 0.5066491545275703, 0.5073823900658412, 0.5069111543228829
0.5067164739194214, 0.5063616825299356, 0.5066491545275703, 0.5073823900658412, 0.5069111543228829, 0.5040473510046737
0.5063616825299356, 0.5066491545275703, 0.5073823900658412, 0.5069111543228829, 0.5040473510046737, 0.5027482686862484
0.5066491545275703, 0.5073823900658412, 0.5069111543228829, 0.5040473510046737, 0.5027482686862484, 0.5058813495718624
0.5073823900658412, 0.5069111543228829, 0.5040473510046737, 0.5027482686862484, 0.5058813495718624, 0.5090835692923504
0.5069111543228829, 0.5040473510046737, 0.5027482686862484, 0.5058813495718624, 0.5090835692923504, 0.5095511661492625
0.5040473510046737, 0.5027482686862484, 0.5058813495718624, 0.5090835692923504, 0.5095511661492625, 0.5092036525318687
0.5027482686862484, 0.5058813495718624, 0.5090835692923504, 0.5095511661492625, 0.5092036525318687, 0.5103717349526377
0.5058813495718624, 0.5090835692923504, 0.5095511661492625, 0.5092036525318687, 0.5103717349526377, 0.5098168048306212
0.5090835692923504, 0.5095511661492625, 0.5092036525318687, 0.5103717349526377, 0.5098168048306212, 0.5095620828074007
0.5095511661492625, 0.5092036525318687, 0.5103717349526377, 0.5098168048306212, 0.5095620828074007, 0.5081483755785261
0.5092036525318687, 0.5103717349526377, 0.5098168048306212, 0.5095620828074007, 0.5081483755785261, 0.507688056493706
0.5103717349526377, 0.5098168048306212, 0.5095620828074007, 0.5081483755785261, 0.507688056493706, 0.4935655397491444
0.5098168048306212, 0.5095620828074007, 0.5081483755785261, 0.507688056493706, 0.4935655397491444, 0.49587077405929114
0.5095620828074007, 0.5081483755785261, 0.507688056493706, 0.4935655397491444, 0.49587077405929114, 0.4948500665233856
0.5081483755785261, 0.507688056493706, 0.4935655397491444, 0.49587077405929114, 0.4948500665233856, 0.4903487644844722
